date,country,series,value,iso3,country_de,country_en
2004-01-31,HU,INDU,-2,HUN,Ungarn,Hungary
2004-01-31,HU,SERV,-0.2,HUN,Ungarn,Hungary
2004-01-31,HU,CONS,-24.1,HUN,Ungarn,Hungary
2004-01-31,HU,RETA,-11.9,HUN,Ungarn,Hungary
2004-01-31,HU,BUIL,-18.3,HUN,Ungarn,Hungary
2004-01-31,HU,ESI,101.9,HUN,Ungarn,Hungary
2004-01-31,HU,EEI,94.9,HUN,Ungarn,Hungary
2004-01-31,MT,INDU,-18.3,MLT,Malta,Malta
2004-01-31,MT,CONS,-29.2,MLT,Malta,Malta
2004-01-31,MT,ESI,87.5,MLT,Malta,Malta
2004-01-31,NL,INDU,-3.1,NLD,Niederlande,Netherlands
2004-01-31,NL,SERV,-16,NLD,Niederlande,Netherlands
2004-01-31,NL,CONS,-13.8,NLD,Niederlande,Netherlands
2004-01-31,NL,RETA,-4.5,NLD,Niederlande,Netherlands
2004-01-31,NL,BUIL,-17.2,NLD,Niederlande,Netherlands
2004-01-31,NL,ESI,90.7,NLD,Niederlande,Netherlands
2004-01-31,NL,EEI,88.7,NLD,Niederlande,Netherlands
2004-01-31,AT,INDU,-4.1,AUT,Österreich,Austria
2004-01-31,AT,SERV,16.2,AUT,Österreich,Austria
2004-01-31,AT,CONS,-12.1,AUT,Österreich,Austria
2004-01-31,AT,RETA,-7.9,AUT,Österreich,Austria
2004-01-31,AT,BUIL,-19.3,AUT,Österreich,Austria
2004-01-31,AT,ESI,98.5,AUT,Österreich,Austria
2004-01-31,AT,EEI,93.6,AUT,Österreich,Austria
2004-01-31,PL,INDU,-11.9,POL,Polen,Poland
2004-01-31,PL,SERV,-1.1,POL,Polen,Poland
2004-01-31,PL,CONS,-17.8,POL,Polen,Poland
2004-01-31,PL,RETA,-6.6,POL,Polen,Poland
2004-01-31,PL,BUIL,-52.1,POL,Polen,Poland
2004-01-31,PL,ESI,99.4,POL,Polen,Poland
2004-01-31,PL,EEI,82.4,POL,Polen,Poland
2004-01-31,PT,INDU,-5.7,PRT,Portugal,Portugal
2004-01-31,PT,SERV,-5.4,PRT,Portugal,Portugal
2004-01-31,PT,CONS,-16.1,PRT,Portugal,Portugal
2004-01-31,PT,RETA,-4.8,PRT,Portugal,Portugal
2004-01-31,PT,BUIL,-40.2,PRT,Portugal,Portugal
2004-01-31,PT,ESI,97.1,PRT,Portugal,Portugal
2004-01-31,PT,EEI,90.8,PRT,Portugal,Portugal
2004-01-31,RO,INDU,-1.6,ROU,Rumänien,Romania
2004-01-31,RO,SERV,25,ROU,Rumänien,Romania
2004-01-31,RO,CONS,-8.5,ROU,Rumänien,Romania
2004-01-31,RO,RETA,17.7,ROU,Rumänien,Romania
2004-01-31,RO,BUIL,-13.4,ROU,Rumänien,Romania
2004-01-31,RO,ESI,106.5,ROU,Rumänien,Romania
2004-01-31,RO,EEI,97.8,ROU,Rumänien,Romania
2004-01-31,SI,INDU,-1.3,SVN,Slowenien,Slovenia
2004-01-31,SI,SERV,32.9,SVN,Slowenien,Slovenia
2004-01-31,SI,CONS,-19.5,SVN,Slowenien,Slovenia
2004-01-31,SI,RETA,14.9,SVN,Slowenien,Slovenia
2004-01-31,SI,BUIL,13.8,SVN,Slowenien,Slovenia
2004-01-31,SI,ESI,103.8,SVN,Slowenien,Slovenia
2004-01-31,SI,EEI,94.9,SVN,Slowenien,Slovenia
2004-01-31,SK,INDU,5.7,SVK,Slowakei,Slovakia
2004-01-31,SK,SERV,52.9,SVK,Slowakei,Slovakia
2004-01-31,SK,CONS,-34.5,SVK,Slowakei,Slovakia
2004-01-31,SK,RETA,1.7,SVK,Slowakei,Slovakia
2004-01-31,SK,BUIL,-25.6,SVK,Slowakei,Slovakia
2004-01-31,SK,ESI,103.9,SVK,Slowakei,Slovakia
2004-01-31,SK,EEI,74.7,SVK,Slowakei,Slovakia
2004-01-31,FI,INDU,4.3,FIN,Finnland,Finland
2004-01-31,FI,SERV,15.4,FIN,Finnland,Finland
2004-01-31,FI,CONS,0.9,FIN,Finnland,Finland
2004-01-31,FI,RETA,0.1,FIN,Finnland,Finland
2004-01-31,FI,BUIL,-13.9,FIN,Finnland,Finland
2004-01-31,FI,ESI,107.3,FIN,Finnland,Finland
2004-01-31,FI,EEI,98.1,FIN,Finnland,Finland
2004-01-31,SE,INDU,-7,SWE,Schweden,Sweden
2004-01-31,SE,SERV,9.9,SWE,Schweden,Sweden
2004-01-31,SE,CONS,1.2,SWE,Schweden,Sweden
2004-01-31,SE,RETA,0.7,SWE,Schweden,Sweden
2004-01-31,SE,BUIL,-55.4,SWE,Schweden,Sweden
2004-01-31,SE,ESI,94.2,SWE,Schweden,Sweden
2004-01-31,SE,EEI,84,SWE,Schweden,Sweden
2004-01-31,UK,INDU,-2.2,GBR,Großbritannien,United Kingdom
2004-01-31,UK,SERV,15.2,GBR,Großbritannien,United Kingdom
2004-01-31,UK,CONS,-3.5,GBR,Großbritannien,United Kingdom
2004-01-31,UK,RETA,17.2,GBR,Großbritannien,United Kingdom
2004-01-31,UK,BUIL,2.8,GBR,Großbritannien,United Kingdom
2004-01-31,UK,ESI,108.5,GBR,Großbritannien,United Kingdom
2004-01-31,UK,EEI,104.3,GBR,Großbritannien,United Kingdom
2004-02-29,EU,INDU,-5.2,,Europäische Union,European Union
2004-02-29,EU,SERV,9.9,,Europäische Union,European Union
2004-02-29,EU,CONS,-11.6,,Europäische Union,European Union
2004-02-29,EU,RETA,-9.7,,Europäische Union,European Union
2004-02-29,EU,BUIL,-15.2,,Europäische Union,European Union
2004-02-29,EU,ESI,99.3,,Europäische Union,European Union
2004-02-29,EU,EEI,93.6,,Europäische Union,European Union
2004-02-29,EA,INDU,-5.4,,Euroraum,Euro area
2004-02-29,EA,SERV,10.4,,Euroraum,Euro area
2004-02-29,EA,CONS,-11.7,,Euroraum,Euro area
2004-02-29,EA,RETA,-10.9,,Euroraum,Euro area
2004-02-29,EA,BUIL,-12.8,,Euroraum,Euro area
2004-02-29,EA,ESI,99.6,,Euroraum,Euro area
2004-02-29,EA,EEI,94.5,,Euroraum,Euro area
2004-02-29,BE,INDU,-6.6,BEL,Belgien,Belgium
2004-02-29,BE,SERV,7.9,BEL,Belgien,Belgium
2004-02-29,BE,CONS,-0.6,BEL,Belgien,Belgium
2004-02-29,BE,RETA,-6.6,BEL,Belgien,Belgium
2004-02-29,BE,BUIL,-12.1,BEL,Belgien,Belgium
2004-02-29,BE,ESI,102.9,BEL,Belgien,Belgium
2004-02-29,BE,EEI,97.2,BEL,Belgien,Belgium
2004-02-29,BG,INDU,-2.7,BGR,Bulgarien,Bulgaria
2004-02-29,BG,SERV,9.9,BGR,Bulgarien,Bulgaria
2004-02-29,BG,CONS,-23.7,BGR,Bulgarien,Bulgaria
2004-02-29,BG,RETA,8.2,BGR,Bulgarien,Bulgaria
2004-02-29,BG,BUIL,-8.3,BGR,Bulgarien,Bulgaria
2004-02-29,BG,ESI,104.4,BGR,Bulgarien,Bulgaria
2004-02-29,BG,EEI,94.1,BGR,Bulgarien,Bulgaria
2004-02-29,CZ,INDU,6.6,CZE,Tschechische Republik,Czechia
2004-02-29,CZ,SERV,40.1,CZE,Tschechische Republik,Czechia
2004-02-29,CZ,CONS,-20.2,CZE,Tschechische Republik,Czechia
2004-02-29,CZ,RETA,5.8,CZE,Tschechische Republik,Czechia
2004-02-29,CZ,BUIL,-3.8,CZE,Tschechische Republik,Czechia
2004-02-29,CZ,ESI,104.2,CZE,Tschechische Republik,Czechia
2004-02-29,CZ,EEI,95.9,CZE,Tschechische Republik,Czechia
2004-02-29,DK,INDU,-2.4,DNK,Dänemark,Denmark
2004-02-29,DK,CONS,5.2,DNK,Dänemark,Denmark
2004-02-29,DK,BUIL,-18.7,DNK,Dänemark,Denmark
2004-02-29,DK,ESI,107.3,DNK,Dänemark,Denmark
2004-02-29,DE,INDU,-9.1,DEU,Deutschland,Germany
2004-02-29,DE,SERV,16.3,DEU,Deutschland,Germany
2004-02-29,DE,CONS,-16.2,DEU,Deutschland,Germany
2004-02-29,DE,RETA,-26.1,DEU,Deutschland,Germany
2004-02-29,DE,BUIL,-45.5,DEU,Deutschland,Germany
2004-02-29,DE,ESI,95,DEU,Deutschland,Germany
2004-02-29,DE,EEI,86.4,DEU,Deutschland,Germany
2004-02-29,EE,INDU,9.7,EST,Estland,Estonia
2004-02-29,EE,SERV,25.3,EST,Estland,Estonia
2004-02-29,EE,CONS,-8.2,EST,Estland,Estonia
2004-02-29,EE,RETA,26.4,EST,Estland,Estonia
2004-02-29,EE,BUIL,8.7,EST,Estland,Estonia
2004-02-29,EE,ESI,107.2,EST,Estland,Estonia
2004-02-29,EE,EEI,105.8,EST,Estland,Estonia
2004-02-29,IE,INDU,7.5,IRL,Irland,Ireland
2004-02-29,IE,SERV,12.9,IRL,Irland,Ireland
2004-02-29,IE,CONS,-1.1,IRL,Irland,Ireland
2004-02-29,IE,RETA,9.5,IRL,Irland,Ireland
2004-02-29,IE,BUIL,11.2,IRL,Irland,Ireland
2004-02-29,IE,ESI,98.2,IRL,Irland,Ireland
2004-02-29,IE,EEI,97.9,IRL,Irland,Ireland
2004-02-29,EL,INDU,3.7,GRC,Griechenland,Greece
2004-02-29,EL,SERV,21.5,GRC,Griechenland,Greece
2004-02-29,EL,CONS,-24.6,GRC,Griechenland,Greece
2004-02-29,EL,RETA,14.8,GRC,Griechenland,Greece
2004-02-29,EL,BUIL,1.9,GRC,Griechenland,Greece
2004-02-29,EL,ESI,107.9,GRC,Griechenland,Greece
2004-02-29,EL,EEI,104.5,GRC,Griechenland,Greece
2004-02-29,ES,INDU,-1.3,ESP,Spanien,Spain
2004-02-29,ES,SERV,19.4,ESP,Spanien,Spain
2004-02-29,ES,CONS,-8.9,ESP,Spanien,Spain
2004-02-29,ES,RETA,-0.1,ESP,Spanien,Spain
2004-02-29,ES,BUIL,9.1,ESP,Spanien,Spain
2004-02-29,ES,ESI,107.1,ESP,Spanien,Spain
2004-02-29,ES,EEI,105.2,ESP,Spanien,Spain
2004-02-29,FR,INDU,-7.5,FRA,Frankreich,France
2004-02-29,FR,SERV,9.1,FRA,Frankreich,France
2004-02-29,FR,CONS,-6.9,FRA,Frankreich,France
2004-02-29,FR,RETA,-4.5,FRA,Frankreich,France
2004-02-29,FR,BUIL,0.9,FRA,Frankreich,France
2004-02-29,FR,ESI,104.6,FRA,Frankreich,France
2004-02-29,FR,EEI,99.9,FRA,Frankreich,France
2004-02-29,IT,INDU,-4.7,ITA,Italien,Italy
2004-02-29,IT,SERV,3.3,ITA,Italien,Italy
2004-02-29,IT,CONS,-15.4,ITA,Italien,Italy
2004-02-29,IT,RETA,-11.9,ITA,Italien,Italy
2004-02-29,IT,BUIL,-9.1,ITA,Italien,Italy
2004-02-29,IT,ESI,96.9,ITA,Italien,Italy
2004-02-29,IT,EEI,102.2,ITA,Italien,Italy
2004-02-29,CY,INDU,6.2,CYP,Zypern,Cyprus
2004-02-29,CY,SERV,14.3,CYP,Zypern,Cyprus
2004-02-29,CY,CONS,-17.8,CYP,Zypern,Cyprus
2004-02-29,CY,RETA,1.2,CYP,Zypern,Cyprus
2004-02-29,CY,BUIL,4.7,CYP,Zypern,Cyprus
2004-02-29,CY,ESI,104.7,CYP,Zypern,Cyprus
2004-02-29,CY,EEI,101.6,CYP,Zypern,Cyprus
2004-02-29,LV,INDU,3.5,LVA,Lettland,Latvia
2004-02-29,LV,SERV,12.9,LVA,Lettland,Latvia
2004-02-29,LV,CONS,-4.7,LVA,Lettland,Latvia
2004-02-29,LV,RETA,10.8,LVA,Lettland,Latvia
2004-02-29,LV,BUIL,-8.1,LVA,Lettland,Latvia
2004-02-29,LV,ESI,108.8,LVA,Lettland,Latvia
2004-02-29,LV,EEI,105.8,LVA,Lettland,Latvia
2004-02-29,LT,INDU,-5.7,LTU,Litauen,Lithuania
2004-02-29,LT,SERV,11.4,LTU,Litauen,Lithuania
2004-02-29,LT,CONS,-4.3,LTU,Litauen,Lithuania
2004-02-29,LT,RETA,7.2,LTU,Litauen,Lithuania
2004-02-29,LT,BUIL,-24.8,LTU,Litauen,Lithuania
2004-02-29,LT,ESI,102.2,LTU,Litauen,Lithuania
2004-02-29,LT,EEI,92.2,LTU,Litauen,Lithuania
2004-02-29,LU,INDU,-14.7,LUX,Luxemburg,Luxembourg
2004-02-29,LU,CONS,-2.3,LUX,Luxemburg,Luxembourg
2004-02-29,LU,BUIL,-40.5,LUX,Luxemburg,Luxembourg
2004-02-29,LU,ESI,102.1,LUX,Luxemburg,Luxembourg
2004-02-29,HU,INDU,-3.8,HUN,Ungarn,Hungary
2004-02-29,HU,SERV,5.6,HUN,Ungarn,Hungary
2004-02-29,HU,CONS,-26.5,HUN,Ungarn,Hungary
2004-02-29,HU,RETA,-8.2,HUN,Ungarn,Hungary
2004-02-29,HU,BUIL,-14.9,HUN,Ungarn,Hungary
2004-02-29,HU,ESI,102.8,HUN,Ungarn,Hungary
2004-02-29,HU,EEI,97.9,HUN,Ungarn,Hungary
2004-02-29,MT,INDU,-13.9,MLT,Malta,Malta
2004-02-29,MT,CONS,-21.7,MLT,Malta,Malta
2004-02-29,MT,ESI,91.6,MLT,Malta,Malta
2004-02-29,NL,INDU,-4,NLD,Niederlande,Netherlands
2004-02-29,NL,SERV,-14.5,NLD,Niederlande,Netherlands
2004-02-29,NL,CONS,-6.6,NLD,Niederlande,Netherlands
2004-02-29,NL,RETA,-2.3,NLD,Niederlande,Netherlands
2004-02-29,NL,BUIL,-17,NLD,Niederlande,Netherlands
2004-02-29,NL,ESI,92.4,NLD,Niederlande,Netherlands
2004-02-29,NL,EEI,90,NLD,Niederlande,Netherlands
2004-02-29,AT,INDU,-3,AUT,Österreich,Austria
2004-02-29,AT,SERV,22.7,AUT,Österreich,Austria
2004-02-29,AT,CONS,-12.6,AUT,Österreich,Austria
2004-02-29,AT,RETA,-2.7,AUT,Österreich,Austria
2004-02-29,AT,BUIL,-29.6,AUT,Österreich,Austria
2004-02-29,AT,ESI,101.2,AUT,Österreich,Austria
2004-02-29,AT,EEI,100.1,AUT,Österreich,Austria
2004-02-29,PL,INDU,-12.1,POL,Polen,Poland
2004-02-29,PL,SERV,-3.7,POL,Polen,Poland
2004-02-29,PL,CONS,-21.4,POL,Polen,Poland
2004-02-29,PL,RETA,-8.7,POL,Polen,Poland
2004-02-29,PL,BUIL,-49.9,POL,Polen,Poland
2004-02-29,PL,ESI,95.6,POL,Polen,Poland
2004-02-29,PL,EEI,82.1,POL,Polen,Poland
2004-02-29,PT,INDU,-8.2,PRT,Portugal,Portugal
2004-02-29,PT,SERV,-1.5,PRT,Portugal,Portugal
2004-02-29,PT,CONS,-16,PRT,Portugal,Portugal
2004-02-29,PT,RETA,-7.5,PRT,Portugal,Portugal
2004-02-29,PT,BUIL,-34.2,PRT,Portugal,Portugal
2004-02-29,PT,ESI,97.7,PRT,Portugal,Portugal
2004-02-29,PT,EEI,90.9,PRT,Portugal,Portugal
2004-02-29,RO,INDU,5.5,ROU,Rumänien,Romania
2004-02-29,RO,SERV,30,ROU,Rumänien,Romania
2004-02-29,RO,CONS,-7.8,ROU,Rumänien,Romania
2004-02-29,RO,RETA,21.6,ROU,Rumänien,Romania
2004-02-29,RO,BUIL,-10.8,ROU,Rumänien,Romania
2004-02-29,RO,ESI,114.3,ROU,Rumänien,Romania
2004-02-29,RO,EEI,104.7,ROU,Rumänien,Romania
2004-02-29,SI,INDU,-3,SVN,Slowenien,Slovenia
2004-02-29,SI,SERV,28.2,SVN,Slowenien,Slovenia
2004-02-29,SI,CONS,-21.2,SVN,Slowenien,Slovenia
2004-02-29,SI,RETA,14.6,SVN,Slowenien,Slovenia
2004-02-29,SI,BUIL,15.6,SVN,Slowenien,Slovenia
2004-02-29,SI,ESI,102.4,SVN,Slowenien,Slovenia
2004-02-29,SI,EEI,94.8,SVN,Slowenien,Slovenia
2004-02-29,SK,INDU,14.7,SVK,Slowakei,Slovakia
2004-02-29,SK,SERV,53.4,SVK,Slowakei,Slovakia
2004-02-29,SK,CONS,-37.4,SVK,Slowakei,Slovakia
2004-02-29,SK,RETA,-3.4,SVK,Slowakei,Slovakia
2004-02-29,SK,BUIL,-30.9,SVK,Slowakei,Slovakia
2004-02-29,SK,ESI,107.7,SVK,Slowakei,Slovakia
2004-02-29,SK,EEI,76.8,SVK,Slowakei,Slovakia
2004-02-29,FI,INDU,1,FIN,Finnland,Finland
2004-02-29,FI,SERV,14.9,FIN,Finnland,Finland
2004-02-29,FI,CONS,0.3,FIN,Finnland,Finland
2004-02-29,FI,RETA,6.4,FIN,Finnland,Finland
2004-02-29,FI,BUIL,-3.5,FIN,Finnland,Finland
2004-02-29,FI,ESI,104.7,FIN,Finnland,Finland
2004-02-29,FI,EEI,96.7,FIN,Finnland,Finland
2004-02-29,SE,INDU,-6.9,SWE,Schweden,Sweden
2004-02-29,SE,SERV,15,SWE,Schweden,Sweden
2004-02-29,SE,CONS,3.5,SWE,Schweden,Sweden
2004-02-29,SE,RETA,5.3,SWE,Schweden,Sweden
2004-02-29,SE,BUIL,-49.6,SWE,Schweden,Sweden
2004-02-29,SE,ESI,96.6,SWE,Schweden,Sweden
2004-02-29,SE,EEI,86.7,SWE,Schweden,Sweden
2004-02-29,UK,INDU,-5.3,GBR,Großbritannien,United Kingdom
2004-02-29,UK,SERV,14.1,GBR,Großbritannien,United Kingdom
2004-02-29,UK,CONS,-4.8,GBR,Großbritannien,United Kingdom
2004-02-29,UK,RETA,16.1,GBR,Großbritannien,United Kingdom
2004-02-29,UK,BUIL,0,GBR,Großbritannien,United Kingdom
2004-02-29,UK,ESI,105.7,GBR,Großbritannien,United Kingdom
2004-02-29,UK,EEI,103.3,GBR,Großbritannien,United Kingdom
2004-03-31,EU,INDU,-4.7,,Europäische Union,European Union
2004-03-31,EU,SERV,7.9,,Europäische Union,European Union
2004-03-31,EU,CONS,-11.6,,Europäische Union,European Union
2004-03-31,EU,RETA,-9.7,,Europäische Union,European Union
2004-03-31,EU,BUIL,-16.2,,Europäische Union,European Union
2004-03-31,EU,ESI,98.9,,Europäische Union,European Union
2004-03-31,EU,EEI,92.4,,Europäische Union,European Union
2004-03-31,EA,INDU,-5.3,,Euroraum,Euro area
2004-03-31,EA,SERV,7,,Euroraum,Euro area
2004-03-31,EA,CONS,-11.7,,Euroraum,Euro area
2004-03-31,EA,RETA,-10.9,,Euroraum,Euro area
2004-03-31,EA,BUIL,-13.7,,Euroraum,Euro area
2004-03-31,EA,ESI,98.8,,Euroraum,Euro area
2004-03-31,EA,EEI,93.1,,Euroraum,Euro area
2004-03-31,BE,INDU,-6.1,BEL,Belgien,Belgium
2004-03-31,BE,SERV,10.9,BEL,Belgien,Belgium
2004-03-31,BE,CONS,-2.5,BEL,Belgien,Belgium
2004-03-31,BE,RETA,-4.2,BEL,Belgien,Belgium
2004-03-31,BE,BUIL,-10.1,BEL,Belgien,Belgium
2004-03-31,BE,ESI,103.6,BEL,Belgien,Belgium
2004-03-31,BE,EEI,99.2,BEL,Belgien,Belgium
2004-03-31,BG,INDU,1.4,BGR,Bulgarien,Bulgaria
2004-03-31,BG,SERV,14.2,BGR,Bulgarien,Bulgaria
2004-03-31,BG,CONS,-23.5,BGR,Bulgarien,Bulgaria
2004-03-31,BG,RETA,6.6,BGR,Bulgarien,Bulgaria
2004-03-31,BG,BUIL,-17.6,BGR,Bulgarien,Bulgaria
2004-03-31,BG,ESI,107.7,BGR,Bulgarien,Bulgaria
2004-03-31,BG,EEI,93.6,BGR,Bulgarien,Bulgaria
2004-03-31,CZ,INDU,7.4,CZE,Tschechische Republik,Czechia
2004-03-31,CZ,SERV,38.1,CZE,Tschechische Republik,Czechia
2004-03-31,CZ,CONS,-19.2,CZE,Tschechische Republik,Czechia
2004-03-31,CZ,RETA,15.6,CZE,Tschechische Republik,Czechia
2004-03-31,CZ,BUIL,-4.9,CZE,Tschechische Republik,Czechia
2004-03-31,CZ,ESI,103.8,CZE,Tschechische Republik,Czechia
2004-03-31,CZ,EEI,96.6,CZE,Tschechische Republik,Czechia
2004-03-31,DK,INDU,-6.1,DNK,Dänemark,Denmark
2004-03-31,DK,CONS,5,DNK,Dänemark,Denmark
2004-03-31,DK,BUIL,-15.4,DNK,Dänemark,Denmark
2004-03-31,DK,ESI,103.4,DNK,Dänemark,Denmark
2004-03-31,DE,INDU,-9.5,DEU,Deutschland,Germany
2004-03-31,DE,SERV,8.9,DEU,Deutschland,Germany
2004-03-31,DE,CONS,-17.3,DEU,Deutschland,Germany
2004-03-31,DE,RETA,-30.2,DEU,Deutschland,Germany
2004-03-31,DE,BUIL,-46,DEU,Deutschland,Germany
2004-03-31,DE,ESI,92.3,DEU,Deutschland,Germany
2004-03-31,DE,EEI,84.4,DEU,Deutschland,Germany
2004-03-31,EE,INDU,9.6,EST,Estland,Estonia
2004-03-31,EE,SERV,25.5,EST,Estland,Estonia
2004-03-31,EE,CONS,-6.8,EST,Estland,Estonia
2004-03-31,EE,RETA,28.7,EST,Estland,Estonia
2004-03-31,EE,BUIL,13.7,EST,Estland,Estonia
2004-03-31,EE,ESI,107.9,EST,Estland,Estonia
2004-03-31,EE,EEI,107.7,EST,Estland,Estonia
2004-03-31,IE,INDU,0.7,IRL,Irland,Ireland
2004-03-31,IE,SERV,11.6,IRL,Irland,Ireland
2004-03-31,IE,CONS,0.4,IRL,Irland,Ireland
2004-03-31,IE,RETA,2.8,IRL,Irland,Ireland
2004-03-31,IE,BUIL,19.7,IRL,Irland,Ireland
2004-03-31,IE,ESI,95.6,IRL,Irland,Ireland
2004-03-31,IE,EEI,98.1,IRL,Irland,Ireland
2004-03-31,EL,INDU,4.8,GRC,Griechenland,Greece
2004-03-31,EL,SERV,17.8,GRC,Griechenland,Greece
2004-03-31,EL,CONS,-14.8,GRC,Griechenland,Greece
2004-03-31,EL,RETA,21.3,GRC,Griechenland,Greece
2004-03-31,EL,BUIL,-3.4,GRC,Griechenland,Greece
2004-03-31,EL,ESI,109.4,GRC,Griechenland,Greece
2004-03-31,EL,EEI,104.6,GRC,Griechenland,Greece
2004-03-31,ES,INDU,-3.5,ESP,Spanien,Spain
2004-03-31,ES,SERV,22.1,ESP,Spanien,Spain
2004-03-31,ES,CONS,-8.9,ESP,Spanien,Spain
2004-03-31,ES,RETA,-0.5,ESP,Spanien,Spain
2004-03-31,ES,BUIL,7.3,ESP,Spanien,Spain
2004-03-31,ES,ESI,106.4,ESP,Spanien,Spain
2004-03-31,ES,EEI,103.5,ESP,Spanien,Spain
2004-03-31,FR,INDU,-5.2,FRA,Frankreich,France
2004-03-31,FR,SERV,7.5,FRA,Frankreich,France
2004-03-31,FR,CONS,-7.1,FRA,Frankreich,France
2004-03-31,FR,RETA,-4.8,FRA,Frankreich,France
2004-03-31,FR,BUIL,-0.1,FRA,Frankreich,France
2004-03-31,FR,ESI,105.3,FRA,Frankreich,France
2004-03-31,FR,EEI,98.6,FRA,Frankreich,France
2004-03-31,IT,INDU,-3.8,ITA,Italien,Italy
2004-03-31,IT,SERV,-2.7,ITA,Italien,Italy
2004-03-31,IT,CONS,-14.5,ITA,Italien,Italy
2004-03-31,IT,RETA,-8.4,ITA,Italien,Italy
2004-03-31,IT,BUIL,-11.1,ITA,Italien,Italy
2004-03-31,IT,ESI,97.7,ITA,Italien,Italy
2004-03-31,IT,EEI,99.2,ITA,Italien,Italy
2004-03-31,CY,INDU,3,CYP,Zypern,Cyprus
2004-03-31,CY,SERV,7,CYP,Zypern,Cyprus
2004-03-31,CY,CONS,-19,CYP,Zypern,Cyprus
2004-03-31,CY,RETA,-0.9,CYP,Zypern,Cyprus
2004-03-31,CY,BUIL,14.3,CYP,Zypern,Cyprus
2004-03-31,CY,ESI,101.6,CYP,Zypern,Cyprus
2004-03-31,CY,EEI,103.3,CYP,Zypern,Cyprus
2004-03-31,LV,INDU,4.6,LVA,Lettland,Latvia
2004-03-31,LV,SERV,14.2,LVA,Lettland,Latvia
2004-03-31,LV,CONS,-12,LVA,Lettland,Latvia
2004-03-31,LV,RETA,13.1,LVA,Lettland,Latvia
2004-03-31,LV,BUIL,-5.9,LVA,Lettland,Latvia
2004-03-31,LV,ESI,109.2,LVA,Lettland,Latvia
2004-03-31,LV,EEI,106.8,LVA,Lettland,Latvia
2004-03-31,LT,INDU,-5,LTU,Litauen,Lithuania
2004-03-31,LT,SERV,15.6,LTU,Litauen,Lithuania
2004-03-31,LT,CONS,-3,LTU,Litauen,Lithuania
2004-03-31,LT,RETA,34.2,LTU,Litauen,Lithuania
2004-03-31,LT,BUIL,-16.4,LTU,Litauen,Lithuania
2004-03-31,LT,ESI,104.8,LTU,Litauen,Lithuania
2004-03-31,LT,EEI,99.3,LTU,Litauen,Lithuania
2004-03-31,LU,INDU,-11.3,LUX,Luxemburg,Luxembourg
2004-03-31,LU,CONS,-3.7,LUX,Luxemburg,Luxembourg
2004-03-31,LU,BUIL,-41.6,LUX,Luxemburg,Luxembourg
2004-03-31,LU,ESI,102.5,LUX,Luxemburg,Luxembourg
2004-03-31,HU,INDU,-2.9,HUN,Ungarn,Hungary
2004-03-31,HU,SERV,2.8,HUN,Ungarn,Hungary
2004-03-31,HU,CONS,-26.6,HUN,Ungarn,Hungary
2004-03-31,HU,RETA,-8.3,HUN,Ungarn,Hungary
2004-03-31,HU,BUIL,-13.3,HUN,Ungarn,Hungary
2004-03-31,HU,ESI,102.3,HUN,Ungarn,Hungary
2004-03-31,HU,EEI,96.3,HUN,Ungarn,Hungary
2004-03-31,MT,INDU,-13.1,MLT,Malta,Malta
2004-03-31,MT,CONS,-22.5,MLT,Malta,Malta
2004-03-31,MT,ESI,91.6,MLT,Malta,Malta
2004-03-31,NL,INDU,-2.8,NLD,Niederlande,Netherlands
2004-03-31,NL,SERV,-13.2,NLD,Niederlande,Netherlands
2004-03-31,NL,CONS,-9.1,NLD,Niederlande,Netherlands
2004-03-31,NL,RETA,-6.4,NLD,Niederlande,Netherlands
2004-03-31,NL,BUIL,-20,NLD,Niederlande,Netherlands
2004-03-31,NL,ESI,92.7,NLD,Niederlande,Netherlands
2004-03-31,NL,EEI,90.4,NLD,Niederlande,Netherlands
2004-03-31,AT,INDU,-1.1,AUT,Österreich,Austria
2004-03-31,AT,SERV,20.2,AUT,Österreich,Austria
2004-03-31,AT,CONS,-9.9,AUT,Österreich,Austria
2004-03-31,AT,RETA,-7.4,AUT,Österreich,Austria
2004-03-31,AT,BUIL,-26.5,AUT,Österreich,Austria
2004-03-31,AT,ESI,102.8,AUT,Österreich,Austria
2004-03-31,AT,EEI,102,AUT,Österreich,Austria
2004-03-31,PL,INDU,-10.5,POL,Polen,Poland
2004-03-31,PL,SERV,0.2,POL,Polen,Poland
2004-03-31,PL,CONS,-20.5,POL,Polen,Poland
2004-03-31,PL,RETA,-11.1,POL,Polen,Poland
2004-03-31,PL,BUIL,-49,POL,Polen,Poland
2004-03-31,PL,ESI,98.4,POL,Polen,Poland
2004-03-31,PL,EEI,87.1,POL,Polen,Poland
2004-03-31,PT,INDU,-7.1,PRT,Portugal,Portugal
2004-03-31,PT,SERV,7.6,PRT,Portugal,Portugal
2004-03-31,PT,CONS,-16.6,PRT,Portugal,Portugal
2004-03-31,PT,RETA,-10.8,PRT,Portugal,Portugal
2004-03-31,PT,BUIL,-51.6,PRT,Portugal,Portugal
2004-03-31,PT,ESI,100.7,PRT,Portugal,Portugal
2004-03-31,PT,EEI,93.7,PRT,Portugal,Portugal
2004-03-31,RO,INDU,5,ROU,Rumänien,Romania
2004-03-31,RO,SERV,33.2,ROU,Rumänien,Romania
2004-03-31,RO,CONS,-12.3,ROU,Rumänien,Romania
2004-03-31,RO,RETA,21.6,ROU,Rumänien,Romania
